"Source","Destination","Queue Time
(μs)","Submit Time
(μs)","Start Time
(μs)","Duration
(μs)","Size
(bytes)","Rate
(MB/s)","Device
ID","Context
ID","Stream
ID","Runtime API
Call ID","Process
ID"
"HostUnpinned","Device","","","8,791,708.575","3,283.683","24025344","6977.6","0","1","1","4733","24984"
"HostUnpinned","Device","","","3,413,170.265","3,283.748","24025344","6977.5","0","1","1","684","24984"
"HostUnpinned","Device","","","6,588,177.688","3,283.939","24025344","6977.1","0","1","1","3245","24984"
"HostUnpinned","Device","","","3,045,024.565","3,283.972","24025344","6977.0","0","1","1","388","24984"
"HostUnpinned","Device","","","4,514,666.039","3,284.004","24025344","6977.0","0","1","1","1564","24984"
"HostUnpinned","Device","","","6,485,277.826","3,284.196","24025344","6976.5","0","1","1","3151","24984"
"HostUnpinned","Device","","","10,548,869.975","3,284.227","24025344","6976.5","0","1","1","6158","24984"
"HostUnpinned","Device","","","4,678,429.788","3,284.259","24025344","6976.4","0","1","1","1703","24984"
"HostUnpinned","Device","","","10,319,383.998","3,284.259","24025344","6976.4","0","1","1","5961","24984"
"HostUnpinned","Device","","","11,080,181.093","3,284.451","24025344","6976.0","0","1","1","6574","24984"
"HostUnpinned","Device","","","3,162,421.817","3,284.452","24025344","6976.0","0","1","1","480","24984"
"HostUnpinned","Device","","","3,249,426.892","3,284.453","24025344","6976.0","0","1","1","545","24984"
"HostUnpinned","Device","","","7,244,725.315","3,284.515","24025344","6975.9","0","1","1","3591","24984"
"HostUnpinned","Device","","","4,868,386.996","3,284.547","24025344","6975.8","0","1","1","1849","24984"
"HostUnpinned","Device","","","5,475,330.320","3,284.611","24025344","6975.7","0","1","1","2335","24984"
"HostUnpinned","Device","","","3,409,698.829","3,284.644","24025344","6975.6","0","1","1","683","24984"
"HostUnpinned","Device","","","8,034,428.573","3,284.739","24025344","6975.4","0","1","1","4120","24984"
"HostUnpinned","Device","","","11,496,261.378","3,284.771","24025344","6975.3","0","1","1","6917","24984"
"HostUnpinned","Device","","","10,234,232.551","3,284.963","24025344","6974.9","0","1","1","5897","24984"
"HostUnpinned","Device","","","7,524,090.776","3,284.995","24025344","6974.9","0","1","1","3710","24984"
"HostUnpinned","Device","","","5,732,058.985","3,285.156","24025344","6974.5","0","1","1","2540","24984"
"HostUnpinned","Device","","","6,534,606.157","3,285.316","24025344","6974.2","0","1","1","3196","24984"
"HostUnpinned","Device","","","8,809,216.730","3,285.731","24025344","6973.3","0","1","1","4738","24984"
"HostUnpinned","Device","","","5,980,430.824","3,285.796","24025344","6973.2","0","1","1","2743","24984"
"HostUnpinned","Device","","","5,735,536.980","3,285.892","24025344","6972.9","0","1","1","2541","24984"
"HostUnpinned","Device","","","5,116,212.190","3,285.988","24025344","6972.7","0","1","1","2052","24984"
"HostUnpinned","Device","","","10,829,287.233","3,286.019","24025344","6972.7","0","1","1","6370","24984"
"HostUnpinned","Device","","","10,856,535.712","3,286.116","24025344","6972.5","0","1","1","6387","24984"
"HostUnpinned","Device","","","10,704,001.107","3,286.307","24025344","6972.1","0","1","1","6276","24984"
"HostUnpinned","Device","","","8,027,358.882","3,286.371","24025344","6971.9","0","1","1","4118","24984"
"HostUnpinned","Device","","","4,939,392.157","3,286.436","24025344","6971.8","0","1","1","1909","24984"
"HostUnpinned","Device","","","7,534,592.763","3,286.532","24025344","6971.6","0","1","1","3713","24984"
"HostUnpinned","Device","","","8,465,298.489","3,286.627","24025344","6971.4","0","1","1","4468","24984"
"HostUnpinned","Device","","","9,566,006.689","3,286.755","24025344","6971.1","0","1","1","5350","24984"
"HostUnpinned","Device","","","9,795,489.270","3,286.755","24025344","6971.1","0","1","1","5547","24984"
"HostUnpinned","Device","","","3,595,652.347","3,286.757","24025344","6971.1","0","1","1","828","24984"
"HostUnpinned","Device","","","5,324,872.136","3,286.851","24025344","6970.9","0","1","1","2225","24984"
"HostUnpinned","Device","","","8,079,186.010","3,286.852","24025344","6970.9","0","1","1","4142","24984"
"HostUnpinned","Device","","","9,181,674.171","3,286.883","24025344","6970.8","0","1","1","5050","24984"
"HostUnpinned","Device","","","10,576,796.178","3,286.883","24025344","6970.8","0","1","1","6166","24984"
"HostUnpinned","Device","","","11,358,964.748","3,286.883","24025344","6970.8","0","1","1","6795","24984"
"HostUnpinned","Device","","","4,568,361.618","3,287.012","24025344","6970.6","0","1","1","1613","24984"
"HostUnpinned","Device","","","6,338,316.814","3,287.332","24025344","6969.9","0","1","1","3042","24984"
"HostUnpinned","Device","","","8,634,434.910","3,287.364","24025344","6969.8","0","1","1","4596","24984"
"HostUnpinned","Device","","","3,155,391.549","3,287.397","24025344","6969.8","0","1","1","478","24984"
"HostUnpinned","Device","","","5,531,695.457","3,287.492","24025344","6969.6","0","1","1","2382","24984"
"HostUnpinned","Device","","","3,912,192.200","3,287.556","24025344","6969.4","0","1","1","1090","24984"
"HostUnpinned","Device","","","9,305,694.731","3,287.587","24025344","6969.4","0","1","1","5144","24984"
"HostUnpinned","Device","","","8,529,663.107","3,287.972","24025344","6968.5","0","1","1","4526","24984"
"HostUnpinned","Device","","","3,406,224.225","3,287.973","24025344","6968.5","0","1","1","682","24984"
"HostUnpinned","Device","","","3,747,843.777","3,288.004","24025344","6968.5","0","1","1","951","24984"
"HostUnpinned","Device","","","6,492,201.720","3,288.165","24025344","6968.1","0","1","1","3153","24984"
"HostUnpinned","Device","","","11,454,879.856","3,288.323","24025344","6967.8","0","1","1","6887","24984"
"HostUnpinned","Device","","","9,035,954.511","3,288.387","24025344","6967.7","0","1","1","4935","24984"
"HostUnpinned","Device","","","4,006,850.924","3,288.484","24025344","6967.5","0","1","1","1157","24984"
"HostUnpinned","Device","","","3,673,586.760","3,288.580","24025344","6967.2","0","1","1","890","24984"
"HostUnpinned","Device","","","4,564,876.294","3,288.676","24025344","6967.0","0","1","1","1612","24984"
"HostUnpinned","Device","","","11,055,834.618","3,288.771","24025344","6966.8","0","1","1","6567","24984"
"HostUnpinned","Device","","","6,190,220.754","3,288.932","24025344","6966.5","0","1","1","2926","24984"
"HostUnpinned","Device","","","7,410,732.621","3,288.964","24025344","6966.4","0","1","1","3655","24984"
"HostUnpinned","Device","","","3,196,599.035","3,289.029","24025344","6966.3","0","1","1","499","24984"
"HostUnpinned","Device","","","7,551,941.840","3,289.091","24025344","6966.2","0","1","1","3718","24984"
"HostUnpinned","Device","","","8,055,322.752","3,289.156","24025344","6966.0","0","1","1","4126","24984"
"HostUnpinned","Device","","","8,540,120.837","3,289.188","24025344","6966.0","0","1","1","4529","24984"
"HostUnpinned","Device","","","7,544,976.826","3,289.315","24025344","6965.7","0","1","1","3716","24984"
"HostUnpinned","Device","","","10,902,335.958","3,289.316","24025344","6965.7","0","1","1","6431","24984"
"HostUnpinned","Device","","","10,043,441.903","3,289.379","24025344","6965.6","0","1","1","5750","24984"
"HostUnpinned","Device","","","10,446,367.590","3,289.507","24025344","6965.3","0","1","1","6071","24984"
"HostUnpinned","Device","","","10,399,464.529","3,289.763","24025344","6964.7","0","1","1","6024","24984"
"HostUnpinned","Device","","","11,355,486.721","3,290.179","24025344","6963.9","0","1","1","6794","24984"
"HostUnpinned","Device","","","4,064,073.378","3,290.180","24025344","6963.9","0","1","1","1207","24984"
"HostUnpinned","Device","","","4,674,951.568","3,290.244","24025344","6963.7","0","1","1","1702","24984"
"HostUnpinned","Device","","","10,905,819.233","3,290.404","24025344","6963.4","0","1","1","6432","24984"
"HostUnpinned","Device","","","10,294,820.970","3,290.435","24025344","6963.3","0","1","1","5954","24984"
"HostUnpinned","Device","","","6,036,807.562","3,290.563","24025344","6963.0","0","1","1","2790","24984"
"HostUnpinned","Device","","","2,903,896.333","3,290.628","24025344","6962.9","0","1","1","274","24984"
"HostUnpinned","Device","","","3,345,568.486","3,290.661","24025344","6962.8","0","1","1","625","24984"
"HostUnpinned","Device","","","10,395,978.310","3,290.787","24025344","6962.6","0","1","1","6023","24984"
"HostUnpinned","Device","","","4,472,307.505","3,290.980","24025344","6962.2","0","1","1","1521","24984"
"HostUnpinned","Device","","","6,341,794.970","3,291.012","24025344","6962.1","0","1","1","3043","24984"
"HostUnpinned","Device","","","8,468,784.388","3,291.715","24025344","6960.6","0","1","1","4469","24984"
"HostUnpinned","Device","","","11,300,247.078","3,291.715","24025344","6960.6","0","1","1","6769","24984"
"HostUnpinned","Device","","","4,928,907.064","3,291.812","24025344","6960.4","0","1","1","1906","24984"
"HostUnpinned","Device","","","6,186,742.119","3,291.812","24025344","6960.4","0","1","1","2925","24984"
"HostUnpinned","Device","","","7,621,951.474","3,291.908","24025344","6960.2","0","1","1","3778","24984"
"HostUnpinned","Device","","","10,202,163.690","3,292.355","24025344","6959.3","0","1","1","5869","24984"
"HostUnpinned","Device","","","8,429,716.307","3,292.483","24025344","6959.0","0","1","1","4439","24984"
"HostUnpinned","Device","","","11,097,648.990","3,292.483","24025344","6959.0","0","1","1","6588","24984"
"HostUnpinned","Device","","","4,465,377.660","3,292.484","24025344","6959.0","0","1","1","1519","24984"
"HostUnpinned","Device","","","9,088,557.380","3,292.612","24025344","6958.7","0","1","1","4959","24984"
"HostUnpinned","Device","","","3,420,224.052","3,292.645","24025344","6958.6","0","1","1","686","24984"
"HostUnpinned","Device","","","10,046,918.394","3,292.771","24025344","6958.4","0","1","1","5751","24984"
"HostUnpinned","Device","","","5,190,970.403","3,292.772","24025344","6958.4","0","1","1","2113","24984"
"HostUnpinned","Device","","","3,908,713.597","3,292.804","24025344","6958.3","0","1","1","1089","24984"
"HostUnpinned","Device","","","10,653,656.898","3,293.027","24025344","6957.8","0","1","1","6228","24984"
"HostUnpinned","Device","","","5,678,336.292","3,293.028","24025344","6957.8","0","1","1","2516","24984"
"HostUnpinned","Device","","","6,541,544.707","3,293.028","24025344","6957.8","0","1","1","3198","24984"
"HostUnpinned","Device","","","9,590,819.935","3,293.060","24025344","6957.8","0","1","1","5366","24984"
"HostUnpinned","Device","","","11,204,264.437","3,293.156","24025344","6957.6","0","1","1","6683","24984"
"HostUnpinned","Device","","","10,822,373.260","3,293.252","24025344","6957.4","0","1","1","6368","24984"
"HostUnpinned","Device","","","5,225,266.500","3,293.636","24025344","6956.6","0","1","1","2132","24984"
"HostUnpinned","Device","","","4,428,414.129","3,293.732","24025344","6956.4","0","1","1","1500","24984"
"HostUnpinned","Device","","","3,812,381.310","3,293.765","24025344","6956.3","0","1","1","1003","24984"
"HostUnpinned","Device","","","8,939,965.771","3,293.860","24025344","6956.1","0","1","1","4849","24984"
"HostUnpinned","Device","","","10,291,340.991","3,293.955","24025344","6955.9","0","1","1","5953","24984"
"HostUnpinned","Device","","","3,087,964.930","3,294.116","24025344","6955.5","0","1","1","419","24984"
"HostUnpinned","Device","","","5,427,738.591","3,294.179","24025344","6955.4","0","1","1","2313","24984"
"HostUnpinned","Device","","","9,378,776.960","3,294.211","24025344","6955.3","0","1","1","5205","24984"
"HostUnpinned","Device","","","5,221,779.096","3,294.276","24025344","6955.2","0","1","1","2131","24984"
"HostUnpinned","Device","","","10,389,019.024","3,294.276","24025344","6955.2","0","1","1","6021","24984"
"HostUnpinned","Device","","","6,183,260.475","3,294.372","24025344","6955.0","0","1","1","2924","24984"
"HostUnpinned","Device","","","6,197,287.917","3,294.436","24025344","6954.9","0","1","1","2928","24984"
"HostUnpinned","Device","","","5,183,820.676","3,294.469","24025344","6954.8","0","1","1","2111","24984"
"HostUnpinned","Device","","","9,541,648.405","3,294.500","24025344","6954.7","0","1","1","5343","24984"
"HostUnpinned","Device","","","8,557,529.277","3,294.595","24025344","6954.5","0","1","1","4534","24984"
"HostUnpinned","Device","","","9,839,989.576","3,294.755","24025344","6954.2","0","1","1","5569","24984"
"HostUnpinned","Device","","","7,575,902.317","3,295.044","24025344","6953.6","0","1","1","3734","24984"
"HostUnpinned","Device","","","4,095,988.072","3,295.173","24025344","6953.3","0","1","1","1235","24984"
"HostUnpinned","Device","","","5,701,124.372","3,295.588","24025344","6952.4","0","1","1","2522","24984"
"HostUnpinned","Device","","","3,427,160.491","3,295.780","24025344","6952.0","0","1","1","688","24984"
"HostUnpinned","Device","","","3,905,229.713","3,295.812","24025344","6952.0","0","1","1","1088","24984"
"HostUnpinned","Device","","","7,548,463.845","3,295.844","24025344","6951.9","0","1","1","3717","24984"
"HostUnpinned","Device","","","9,340,030.599","3,295.844","24025344","6951.9","0","1","1","5163","24984"
"HostUnpinned","Device","","","9,312,621.504","3,295.907","24025344","6951.8","0","1","1","5146","24984"
"HostUnpinned","Device","","","6,595,170.320","3,295.971","24025344","6951.6","0","1","1","3247","24984"
"HostUnpinned","Device","","","4,935,910.961","3,296.164","24025344","6951.2","0","1","1","1908","24984"
"HostUnpinned","Device","","","2,924,708.341","3,296.261","24025344","6951.0","0","1","1","280","24984"
"HostUnpinned","Device","","","10,305,461.106","3,296.388","24025344","6950.7","0","1","1","5957","24984"
"HostUnpinned","Device","","","3,805,432.742","3,296.421","24025344","6950.7","0","1","1","1001","24984"
"HostUnpinned","Device","","","3,957,381.374","3,296.484","24025344","6950.5","0","1","1","1112","24984"
"HostUnpinned","Device","","","9,085,074.489","3,296.516","24025344","6950.5","0","1","1","4958","24984"
"HostUnpinned","Device","","","8,829,444.097","3,296.548","24025344","6950.4","0","1","1","4753","24984"
"HostUnpinned","Device","","","11,310,792.170","3,296.548","24025344","6950.4","0","1","1","6772","24984"
"HostUnpinned","Device","","","6,880,459.948","3,296.612","24025344","6950.3","0","1","1","3479","24984"
"HostUnpinned","Device","","","10,545,385.612","3,296.900","24025344","6949.7","0","1","1","6157","24984"
"HostUnpinned","Device","","","7,804,230.647","3,297.028","24025344","6949.4","0","1","1","3922","24984"
"HostUnpinned","Device","","","4,521,589.516","3,297.093","24025344","6949.3","0","1","1","1566","24984"
"HostUnpinned","Device","","","5,482,342.344","3,297.156","24025344","6949.1","0","1","1","2337","24984"
"HostUnpinned","Device","","","6,119,183.706","3,297.252","24025344","6948.9","0","1","1","2866","24984"
"HostUnpinned","Device","","","11,351,987.669","3,297.412","24025344","6948.6","0","1","1","6793","24984"
"HostUnpinned","Device","","","10,646,721.037","3,297.892","24025344","6947.6","0","1","1","6226","24984"
"HostUnpinned","Device","","","9,281,153.750","3,297.988","24025344","6947.4","0","1","1","5137","24984"
"HostUnpinned","Device","","","8,186,053.702","3,298.148","24025344","6947.0","0","1","1","4237","24984"
"HostUnpinned","Device","","","3,151,906.321","3,298.309","24025344","6946.7","0","1","1","477","24984"
"HostUnpinned","Device","","","9,792,004.906","3,298.372","24025344","6946.6","0","1","1","5546","24984"
"HostUnpinned","Device","","","8,577,922.924","3,298.403","24025344","6946.5","0","1","1","4549","24984"
"HostUnpinned","Device","","","5,424,253.907","3,298.436","24025344","6946.4","0","1","1","2312","24984"
"HostUnpinned","Device","","","5,119,689.546","3,298.468","24025344","6946.4","0","1","1","2053","24984"
"HostUnpinned","Device","","","8,075,695.919","3,298.500","24025344","6946.3","0","1","1","4141","24984"
"HostUnpinned","Device","","","3,592,161.390","3,298.501","24025344","6946.3","0","1","1","827","24984"
"HostUnpinned","Device","","","5,173,189.497","3,298.853","24025344","6945.6","0","1","1","2108","24984"
"HostUnpinned","Device","","","9,432,260.985","3,298.884","24025344","6945.5","0","1","1","5254","24984"
"HostUnpinned","Device","","","8,554,044.561","3,298.980","24025344","6945.3","0","1","1","4533","24984"
"HostUnpinned","Device","","","5,928,335.105","3,299.141","24025344","6944.9","0","1","1","2719","24984"
"HostUnpinned","Device","","","8,773,749.970","3,299.364","24025344","6944.5","0","1","1","4728","24984"
"HostUnpinned","Device","","","3,148,417.444","3,299.365","24025344","6944.5","0","1","1","476","24984"
"HostUnpinned","Device","","","3,701,951.355","3,299.397","24025344","6944.4","0","1","1","907","24984"
"HostUnpinned","Device","","","10,991,482.425","3,299.779","24025344","6943.6","0","1","1","6509","24984"
"HostUnpinned","Device","","","4,414,356.062","3,299.812","24025344","6943.5","0","1","1","1496","24984"
"HostUnpinned","Device","","","5,026,570.793","3,299.812","24025344","6943.5","0","1","1","1974","24984"
"HostUnpinned","Device","","","11,303,723.600","3,299.812","24025344","6943.5","0","1","1","6770","24984"
"HostUnpinned","Device","","","3,919,178.049","3,299.940","24025344","6943.3","0","1","1","1092","24984"
"HostUnpinned","Device","","","9,534,615.740","3,299.972","24025344","6943.2","0","1","1","5341","24984"
"HostUnpinned","Device","","","8,182,558.683","3,300.003","24025344","6943.1","0","1","1","4236","24984"
"HostUnpinned","Device","","","10,804,844.145","3,300.195","24025344","6942.7","0","1","1","6363","24984"
"HostUnpinned","Device","","","10,604,358.494","3,300.260","24025344","6942.6","0","1","1","6183","24984"
"HostUnpinned","Device","","","3,656,033.799","3,300.261","24025344","6942.6","0","1","1","885","24984"
"HostUnpinned","Device","","","7,414,213.368","3,300.388","24025344","6942.3","0","1","1","3656","24984"
"HostUnpinned","Device","","","5,016,165.735","3,300.581","24025344","6941.9","0","1","1","1971","24984"
"HostUnpinned","Device","","","10,541,896.737","3,300.643","24025344","6941.8","0","1","1","6156","24984"
"HostUnpinned","Device","","","9,032,466.244","3,300.675","24025344","6941.7","0","1","1","4934","24984"
"HostUnpinned","Device","","","4,925,419.084","3,300.772","24025344","6941.5","0","1","1","1905","24984"
"HostUnpinned","Device","","","8,882,526.142","3,300.996","24025344","6941.0","0","1","1","4799","24984"
"HostUnpinned","Device","","","6,706,615.195","3,301.028","24025344","6941.0","0","1","1","3337","24984"
"HostUnpinned","Device","","","3,659,520.243","3,301.061","24025344","6940.9","0","1","1","886","24984"
"HostUnpinned","Device","","","6,430,775.157","3,301.093","24025344","6940.8","0","1","1","3127","24984"
"HostUnpinned","Device","","","11,461,810.020","3,301.156","24025344","6940.7","0","1","1","6889","24984"
"HostUnpinned","Device","","","10,959,449.454","3,301.252","24025344","6940.5","0","1","1","6481","24984"
"HostUnpinned","Device","","","5,956,604.110","3,301.476","24025344","6940.0","0","1","1","2727","24984"
"HostUnpinned","Device","","","4,921,931.456","3,301.509","24025344","6940.0","0","1","1","1904","24984"
"HostUnpinned","Device","","","8,214,512.775","3,301.636","24025344","6939.7","0","1","1","4264","24984"
"HostUnpinned","Device","","","10,697,024.956","3,301.636","24025344","6939.7","0","1","1","6274","24984"
"HostUnpinned","Device","","","7,721,886.945","3,301.764","24025344","6939.4","0","1","1","3859","24984"
"HostUnpinned","Device","","","9,531,124.369","3,301.924","24025344","6939.1","0","1","1","5340","24984"
"HostUnpinned","Device","","","11,104,817.659","3,302.020","24025344","6938.9","0","1","1","6590","24984"
"HostUnpinned","Device","","","8,972,051.799","3,302.211","24025344","6938.5","0","1","1","4877","24984"
"HostUnpinned","Device","","","10,322,854.025","3,302.308","24025344","6938.3","0","1","1","5962","24984"
"HostUnpinned","Device","","","10,453,300.986","3,302.404","24025344","6938.1","0","1","1","6073","24984"
"HostUnpinned","Device","","","9,025,291.525","3,302.436","24025344","6938.0","0","1","1","4932","24984"
"HostUnpinned","Device","","","4,010,332.247","3,302.469","24025344","6937.9","0","1","1","1158","24984"
"HostUnpinned","Device","","","4,977,154.632","3,302.501","24025344","6937.9","0","1","1","1929","24984"
"HostUnpinned","Device","","","5,451,701.022","3,302.532","24025344","6937.8","0","1","1","2319","24984"
"HostUnpinned","Device","","","4,410,863.410","3,302.596","24025344","6937.7","0","1","1","1495","24984"
"HostUnpinned","Device","","","7,382,885.652","3,302.724","24025344","6937.4","0","1","1","3632","24984"
"HostUnpinned","Device","","","4,268,285.097","3,302.788","24025344","6937.3","0","1","1","1362","24984"
"HostUnpinned","Device","","","4,671,462.853","3,302.852","24025344","6937.1","0","1","1","1701","24984"
"HostUnpinned","Device","","","8,802,274.469","3,303.076","24025344","6936.7","0","1","1","4736","24984"
"HostUnpinned","Device","","","9,291,780.511","3,303.076","24025344","6936.7","0","1","1","5140","24984"
"HostUnpinned","Device","","","9,979,145.877","3,303.172","24025344","6936.5","0","1","1","5692","24984"
"HostUnpinned","Device","","","5,832,752.531","3,303.908","24025344","6934.9","0","1","1","2633","24984"
"HostUnpinned","Device","","","10,815,244.656","3,303.940","24025344","6934.9","0","1","1","6366","24984"
"HostUnpinned","Device","","","3,402,734.037","3,304.101","24025344","6934.5","0","1","1","681","24984"
"HostUnpinned","Device","","","5,674,843.416","3,304.196","24025344","6934.3","0","1","1","2515","24984"
"HostUnpinned","Device","","","10,230,730.203","3,304.260","24025344","6934.2","0","1","1","5896","24984"
"HostUnpinned","Device","","","11,211,231.019","3,304.356","24025344","6934.0","0","1","1","6685","24984"
"HostUnpinned","Device","","","8,379,381.364","3,304.420","24025344","6933.9","0","1","1","4391","24984"
"HostUnpinned","Device","","","5,321,360.667","3,304.709","24025344","6933.2","0","1","1","2224","24984"
"HostUnpinned","Device","","","11,331,700.684","3,304.900","24025344","6932.8","0","1","1","6778","24984"
"HostUnpinned","Device","","","5,278,129.818","3,304.901","24025344","6932.8","0","1","1","2178","24984"
"HostUnpinned","Device","","","3,851,200.292","3,305.156","24025344","6932.3","0","1","1","1033","24984"
"HostUnpinned","Device","","","10,898,833.227","3,305.219","24025344","6932.2","0","1","1","6430","24984"
"HostUnpinned","Device","","","7,520,599.276","3,305.348","24025344","6931.9","0","1","1","3709","24984"
"HostUnpinned","Device","","","4,003,353.311","3,305.445","24025344","6931.7","0","1","1","1156","24984"
"HostUnpinned","Device","","","5,575,084.474","3,305.701","24025344","6931.2","0","1","1","2428","24984"
"HostUnpinned","Device","","","10,088,058.085","3,305.732","24025344","6931.1","0","1","1","5772","24984"
"HostUnpinned","Device","","","4,264,785.692","3,305.733","24025344","6931.1","0","1","1","1361","24984"
"HostUnpinned","Device","","","5,444,363.800","3,305.956","24025344","6930.6","0","1","1","2317","24984"
"HostUnpinned","Device","","","11,324,757.207","3,306.276","24025344","6930.0","0","1","1","6776","24984"
"HostUnpinned","Device","","","6,458,045.949","3,306.308","24025344","6929.9","0","1","1","3134","24984"
"HostUnpinned","Device","","","10,987,976.460","3,306.436","24025344","6929.6","0","1","1","6508","24984"
"HostUnpinned","Device","","","8,526,172.056","3,306.468","24025344","6929.6","0","1","1","4525","24984"
"HostUnpinned","Device","","","5,073,357.694","3,306.564","24025344","6929.4","0","1","1","2021","24984"
"HostUnpinned","Device","","","3,094,950.939","3,306.629","24025344","6929.2","0","1","1","421","24984"
"HostUnpinned","Device","","","8,436,661.160","3,306.724","24025344","6929.0","0","1","1","4441","24984"
"HostUnpinned","Device","","","7,828,311.417","3,306.980","24025344","6928.5","0","1","1","3938","24984"
"HostUnpinned","Device","","","7,572,403.297","3,307.397","24025344","6927.6","0","1","1","3733","24984"
"HostUnpinned","Device","","","6,584,670.860","3,307.556","24025344","6927.3","0","1","1","3244","24984"
"HostUnpinned","Device","","","9,846,933.213","3,307.780","24025344","6926.8","0","1","1","5571","24984"
"HostUnpinned","Device","","","4,970,196.465","3,308.037","24025344","6926.3","0","1","1","1927","24984"
"HostUnpinned","Device","","","8,688,373.885","3,308.100","24025344","6926.1","0","1","1","4645","24984"
"HostUnpinned","Device","","","3,705,443.240","3,308.165","24025344","6926.0","0","1","1","908","24984"
"HostUnpinned","Device","","","9,889,417.278","3,308.420","24025344","6925.5","0","1","1","5614","24984"
"HostUnpinned","Device","","","4,211,669.892","3,308.485","24025344","6925.3","0","1","1","1315","24984"
"HostUnpinned","Device","","","11,296,753.850","3,308.580","24025344","6925.1","0","1","1","6768","24984"
"HostUnpinned","Device","","","10,036,362.388","3,308.676","24025344","6924.9","0","1","1","5748","24984"
"HostUnpinned","Device","","","8,271,191.100","3,308.772","24025344","6924.7","0","1","1","4320","24984"
"HostUnpinned","Device","","","4,218,719.424","3,308.805","24025344","6924.7","0","1","1","1317","24984"
"HostUnpinned","Device","","","8,784,674.886","3,309.028","24025344","6924.2","0","1","1","4731","24984"
"HostUnpinned","Device","","","8,023,862.454","3,309.188","24025344","6923.9","0","1","1","4117","24984"
"HostUnpinned","Device","","","3,708,942.836","3,309.477","24025344","6923.3","0","1","1","909","24984"
"HostUnpinned","Device","","","4,407,364.293","3,309.573","24025344","6923.1","0","1","1","1494","24984"
"HostUnpinned","Device","","","8,681,391.814","3,309.796","24025344","6922.6","0","1","1","4643","24984"
"HostUnpinned","Device","","","8,825,939.093","3,310.148","24025344","6921.9","0","1","1","4752","24984"
"HostUnpinned","Device","","","9,277,656.650","3,310.277","24025344","6921.6","0","1","1","5136","24984"
"HostUnpinned","Device","","","4,664,421.419","3,310.404","24025344","6921.3","0","1","1","1699","24984"
"HostUnpinned","Device","","","8,375,876.392","3,310.532","24025344","6921.0","0","1","1","4390","24984"
"HostUnpinned","Device","","","3,091,451.374","3,310.597","24025344","6920.9","0","1","1","420","24984"
"HostUnpinned","Device","","","10,797,825.561","3,310.660","24025344","6920.8","0","1","1","6361","24984"
"HostUnpinned","Device","","","7,618,439.654","3,310.692","24025344","6920.7","0","1","1","3777","24984"
"HostUnpinned","Device","","","3,953,879.537","3,310.853","24025344","6920.4","0","1","1","1111","24984"
"HostUnpinned","Device","","","2,614,053.211","3,310.886","24025344","6920.3","0","1","1","152","24984"
"HostUnpinned","Device","","","9,484,626.570","3,311.076","24025344","6919.9","0","1","1","5287","24984"
"HostUnpinned","Device","","","9,302,194.751","3,311.108","24025344","6919.8","0","1","1","5143","24984"
"HostUnpinned","Device","","","10,343,078.160","3,311.109","24025344","6919.8","0","1","1","5977","24984"
"HostUnpinned","Device","","","11,200,753.289","3,311.140","24025344","6919.8","0","1","1","6682","24984"
"HostUnpinned","Device","","","6,703,113.839","3,311.141","24025344","6919.8","0","1","1","3336","24984"
"HostUnpinned","Device","","","3,395,699.739","3,311.173","24025344","6919.7","0","1","1","679","24984"
"HostUnpinned","Device","","","6,683,883.854","3,311.396","24025344","6919.2","0","1","1","3331","24984"
"HostUnpinned","Device","","","6,680,384.162","3,311.428","24025344","6919.2","0","1","1","3330","24984"
"HostUnpinned","Device","","","4,441,371.417","3,311.461","24025344","6919.1","0","1","1","1503","24984"
"HostUnpinned","Device","","","5,924,837.973","3,311.493","24025344","6919.0","0","1","1","2718","24984"
"HostUnpinned","Device","","","3,670,088.252","3,311.685","24025344","6918.6","0","1","1","889","24984"
"HostUnpinned","Device","","","8,179,054.703","3,312.132","24025344","6917.7","0","1","1","4235","24984"
"HostUnpinned","Device","","","4,421,440.986","3,312.261","24025344","6917.4","0","1","1","1498","24984"
"HostUnpinned","Device","","","4,575,443.758","3,312.484","24025344","6917.0","0","1","1","1615","24984"
"HostUnpinned","Device","","","6,427,273.416","3,312.486","24025344","6917.0","0","1","1","3126","24984"
"HostUnpinned","Device","","","10,241,267.584","3,312.516","24025344","6916.9","0","1","1","5899","24984"
"HostUnpinned","Device","","","4,354,067.477","3,312.645","24025344","6916.6","0","1","1","1439","24984"
"HostUnpinned","Device","","","10,141,179.602","3,312.676","24025344","6916.6","0","1","1","5818","24984"
"HostUnpinned","Device","","","3,599,132.072","3,312.709","24025344","6916.5","0","1","1","829","24984"
"HostUnpinned","Device","","","2,945,029.322","3,312.773","24025344","6916.4","0","1","1","295","24984"
"HostUnpinned","Device","","","8,072,188.419","3,312.804","24025344","6916.3","0","1","1","4140","24984"
"HostUnpinned","Device","","","9,288,279.635","3,313.476","24025344","6914.9","0","1","1","5139","24984"
"HostUnpinned","Device","","","5,166,186.240","3,313.541","24025344","6914.8","0","1","1","2106","24984"
"HostUnpinned","Device","","","2,917,750.908","3,314.054","24025344","6913.7","0","1","1","278","24984"
"HostUnpinned","Device","","","5,169,687.629","3,314.117","24025344","6913.6","0","1","1","2107","24984"
"HostUnpinned","Device","","","3,141,308.325","3,314.118","24025344","6913.6","0","1","1","474","24984"
"HostUnpinned","Device","","","10,491,812.739","3,314.180","24025344","6913.4","0","1","1","6102","24984"
